unified_observation_id;source_id;dataset_id;source_observation_id;latitude;longitude;coord_x;coord_y;crs;country;state;sample_date;sample_year;sample_period_start;sample_period_end;depth_top_cm;depth_bottom_cm;layer_thickness_cm;carbon_content_g_kg;carbon_analysis_method;carbon_stock_kg_m2;carbon_stock_mg_ha;bulk_density_g_cm3;coarse_fragments_fraction;carbon_stock_00_05;carbon_stock_05_15;carbon_stock_15_30;carbon_stock_30_60;carbon_stock_60_100;target_kind;target_value;target_unit;derivation_method;quality_flag;duplicate_group_id;duplicate_status;duplicate_resolution
hybras_sgb:hybras_v1_2020:HYBRAS:358:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:358;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;7.540603;Oxidação úmida - Walkley-Black (1934), titulação;;;1.19;;;;;;;carbon_content;7.540603;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:359:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:359;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;9.280742;Oxidação úmida - Walkley-Black (1934), titulação;;;1.19;;;;;;;carbon_content;9.280742;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;duplicate;removed_confirmed_duplicate:exact_scientific_match:hybras_sgb
hybras_sgb:hybras_v1_2020:HYBRAS:360:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:360;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;8.12065;Oxidação úmida - Walkley-Black (1934), titulação;;;1.15;;;;;;;carbon_content;8.12065;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:361:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:361;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;12.180974;Oxidação úmida - Walkley-Black (1934), titulação;;;1.24;;;;;;;carbon_content;12.180974;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:362:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:362;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;21.461717;Oxidação úmida - Walkley-Black (1934), titulação;;;1.08;;;;;;;carbon_content;21.461717;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:363:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:363;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;21.461717;Oxidação úmida - Walkley-Black (1934), titulação;;;1.1;;;;;;;carbon_content;21.461717;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:364:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:364;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;11.600928;Oxidação úmida - Walkley-Black (1934), titulação;;;1.22;;;;;;;carbon_content;11.600928;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:365:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:365;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;9.280742;Oxidação úmida - Walkley-Black (1934), titulação;;;1.24;;;;;;;carbon_content;9.280742;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:366:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:366;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;9.280742;Oxidação úmida - Walkley-Black (1934), titulação;;;1.23;;;;;;;carbon_content;9.280742;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:367:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:367;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;7.540603;Oxidação úmida - Walkley-Black (1934), titulação;;;1.12;;;;;;;carbon_content;7.540603;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:368:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:368;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;9.280742;Oxidação úmida - Walkley-Black (1934), titulação;;;1.18;;;;;;;carbon_content;9.280742;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:369:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:369;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;8.700696;Oxidação úmida - Walkley-Black (1934), titulação;;;1.15;;;;;;;carbon_content;8.700696;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:370:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:370;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;17.981439;Oxidação úmida - Walkley-Black (1934), titulação;;;1.28;;;;;;;carbon_content;17.981439;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:371:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:371;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;11.020882;Oxidação úmida - Walkley-Black (1934), titulação;;;1.34;;;;;;;carbon_content;11.020882;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:372:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:372;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;12.761021;Oxidação úmida - Walkley-Black (1934), titulação;;;1.27;;;;;;;carbon_content;12.761021;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:373:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:373;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;10.440835;Oxidação úmida - Walkley-Black (1934), titulação;;;1.31;;;;;;;carbon_content;10.440835;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:374:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:374;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;8.700696;Oxidação úmida - Walkley-Black (1934), titulação;;;1.29;;;;;;;carbon_content;8.700696;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:375:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:375;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;8.700696;Oxidação úmida - Walkley-Black (1934), titulação;;;1.3;;;;;;;carbon_content;8.700696;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:376:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:376;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;6.960557;Oxidação úmida - Walkley-Black (1934), titulação;;;1.19;;;;;;;carbon_content;6.960557;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:377:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:377;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;6.960557;Oxidação úmida - Walkley-Black (1934), titulação;;;1.16;;;;;;;carbon_content;6.960557;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:378:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:378;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;8.12065;Oxidação úmida - Walkley-Black (1934), titulação;;;1.18;;;;;;;carbon_content;8.12065;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:379:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:379;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;6.38051;Oxidação úmida - Walkley-Black (1934), titulação;;;1.17;;;;;;;carbon_content;6.38051;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:405:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:405;-2.45;-56.45;-56.45;-2.45;EPSG:4326;Brazil;AM;;;;;0;20;20;23.8;Oxidação úmida - Walkley-Black (1934), titulação;;;0.457;;;;;;;carbon_content;23.8;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000430;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:470:60-70:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:470;-22.7683326602;-47.0860495172;-47.0860495172;-22.7683326602;EPSG:4326;Brazil;SP;;;;;60;70;10;9.280742;Oxidação úmida - Walkley-Black (1934), titulação;;;1.32;;;;;;;carbon_content;9.280742;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_utm_converted|organic_matter_converted_to_carbon;dup-000775;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:542:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:542;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;12.5;Oxidação úmida - Walkley-Black (1934), titulação;;;1.57;;;;;;;carbon_content;12.5;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:543:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:543;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;12.4;Oxidação úmida - Walkley-Black (1934), titulação;;;1.41;;;;;;;carbon_content;12.4;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:544:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:544;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;11.7;Oxidação úmida - Walkley-Black (1934), titulação;;;1.45;;;;;;;carbon_content;11.7;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:545:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:545;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;13;Oxidação úmida - Walkley-Black (1934), titulação;;;1.66;;;;;;;carbon_content;13;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:546:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:546;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;11.9;Oxidação úmida - Walkley-Black (1934), titulação;;;1.6;;;;;;;carbon_content;11.9;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:547:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:547;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;12.6;Oxidação úmida - Walkley-Black (1934), titulação;;;1.54;;;;;;;carbon_content;12.6;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:548:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:548;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;12.2;Oxidação úmida - Walkley-Black (1934), titulação;;;1.59;;;;;;;carbon_content;12.2;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:549:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:549;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;13.4;Oxidação úmida - Walkley-Black (1934), titulação;;;1.57;;;;;;;carbon_content;13.4;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:550:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:550;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;13.7;Oxidação úmida - Walkley-Black (1934), titulação;;;1.51;;;;;;;carbon_content;13.7;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:551:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:551;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;11.9;Oxidação úmida - Walkley-Black (1934), titulação;;;1.54;;;;;;;carbon_content;11.9;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:552:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:552;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;11.4;Oxidação úmida - Walkley-Black (1934), titulação;;;1.61;;;;;;;carbon_content;11.4;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:553:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:553;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;11.6;Oxidação úmida - Walkley-Black (1934), titulação;;;1.44;;;;;;;carbon_content;11.6;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:554:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:554;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;12.7;Oxidação úmida - Walkley-Black (1934), titulação;;;1.52;;;;;;;carbon_content;12.7;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:555:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:555;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;11.2;Oxidação úmida - Walkley-Black (1934), titulação;;;1.47;;;;;;;carbon_content;11.2;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:556:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:556;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;11.4;Oxidação úmida - Walkley-Black (1934), titulação;;;1.57;;;;;;;carbon_content;11.4;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:557:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:557;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;11.8;Oxidação úmida - Walkley-Black (1934), titulação;;;1.61;;;;;;;carbon_content;11.8;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:558:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:558;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;13.6;Oxidação úmida - Walkley-Black (1934), titulação;;;1.57;;;;;;;carbon_content;13.6;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:559:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:559;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;11.8;Oxidação úmida - Walkley-Black (1934), titulação;;;1.65;;;;;;;carbon_content;11.8;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:560:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:560;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;14.9;Oxidação úmida - Walkley-Black (1934), titulação;;;1.61;;;;;;;carbon_content;14.9;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:561:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:561;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;12.5;Oxidação úmida - Walkley-Black (1934), titulação;;;1.55;;;;;;;carbon_content;12.5;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:562:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:562;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;10.4;Oxidação úmida - Walkley-Black (1934), titulação;;;1.6;;;;;;;carbon_content;10.4;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:563:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:563;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;9.85;Oxidação úmida - Walkley-Black (1934), titulação;;;1.67;;;;;;;carbon_content;9.85;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:564:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:564;-31.82;-52.47;-52.47;-31.82;EPSG:4326;Brazil;RS;;2006;2006;2006;0;20;20;12.6;Oxidação úmida - Walkley-Black (1934), titulação;;;1.56;;;;;;;carbon_content;12.6;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000944;active;retained_ambiguous_overlap:discordant_target_value
